No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5,Pre-christmas Level 3,Holiday period,After-christmas Level 5
1.73844768,1.842757207,0.181261103,0.003996454,0.168761622,0.503969153,0.457612577,0.352214599,0.139666351,1.012945108,0.851129541,0.039889522
1.495540718,2.039146951,0.184300323,0.003599092,0.085099609,0.5419307,0.4582183,0.412713101,0.119327668,0.988497789,0.844799922,0.048384959
1.081952237,2.547040626,0.165247297,0.005479083,0.185881399,0.494716461,0.437676231,0.378243011,0.128218929,0.943407335,0.931421458,0.012759917
1.715286217,1.937208337,0.172924612,0.005241245,0.208355228,0.492500847,0.424519826,0.386530531,0.11470498,1.060964365,0.932637405,0.005499117
1.117077861,2.540619676,0.167054663,0.007434069,0.156224243,0.519604074,0.405685305,0.418482724,0.117575707,0.927632237,0.936833609,0.000191936
1.273202489,2.253870545,0.180419289,0.007249597,0.107020424,0.536494615,0.460951451,0.356802955,0.092226541,1.373799418,0.663599675,0.002685863
1.707814921,1.937324971,0.18678667,0.002991179,0.187464718,0.454032778,0.453644721,0.425517562,0.149560962,0.734885985,1.092495051,0.045810523
1.81920271,1.905887279,0.165338067,0.002403292,0.260871324,0.447655984,0.473661748,0.371793766,0.128850307,0.958219549,0.937056026,0.064627886
1.143847572,2.449237543,0.188322457,0.002464677,0.159042555,0.441222253,0.499893983,0.401123353,0.105590144,1.235618183,0.70577396,0.06586976
1.083163901,2.551734396,0.163385355,0.000348989,0.12438629,0.510583243,0.512649286,0.381680396,0.126381487,0.894920467,1.026237337,0.000150848
1.561397908,2.168475,0.158341795,0.004922878,0.192067249,0.475621221,0.468668543,0.435774794,0.128134664,0.822177114,0.985118002,0.014966225
0.923794744,2.714763385,0.171389463,0.001224833,0.239390135,0.431569276,0.510407655,0.361456538,0.145214818,0.883133129,0.817285705,0.074622226
1.543307221,2.189851155,0.162089152,0.005721408,0.241362365,0.419193039,0.545502139,0.375072351,0.11167776,1.137034311,0.799119288,0.009425712
1.55366964,2.030856985,0.181262186,0.002236327,0.139075551,0.509885153,0.445227386,0.398317781,0.126729603,1.02432384,0.867863416,0.000197703
1.379612466,2.342922526,0.159029532,0.004598116,0.189914282,0.446775487,0.546817937,0.392275257,0.108404735,0.987408794,0.834878387,0.023345033
1.372209766,2.16161619,0.181310864,0.002449745,0.155108665,0.489622253,0.478291748,0.387969467,0.124504745,1.088891114,0.728689225,0.068189828
1.032626021,2.501257311,0.160571875,0.005003058,0.219822927,0.481901914,0.408528141,0.458918061,0.104557159,1.160272637,0.771112228,0.013407494
1.264368261,2.288644928,0.194122344,0.001937162,0.107318028,0.513940829,0.464353049,0.376506321,0.124293786,1.070078961,0.864933145,0.007277635
1.462203589,2.094978945,0.183895113,0.004759359,0.177768877,0.478739925,0.421435197,0.427602959,0.142552893,0.941309859,0.851921269,0.014551326
1.155949355,2.408990821,0.177471654,0.005025105,0.076590731,0.524059971,0.532772289,0.35251435,0.14606377,0.964398025,0.792586474,0.061465974
1.305928165,2.357156363,0.174752379,0.020888714,0.158108823,0.447142021,0.52343715,0.350699077,0.153573285,0.952795906,0.875976654,0.01121935
0.804276021,2.873595244,0.166731202,0.002820481,0.074999858,0.547969762,0.474492409,0.377230897,0.131973061,1.020868311,0.710593923,0.046157463
1.369159136,2.175292187,0.182434441,0.00347317,0.173738957,0.469762043,0.45049368,0.431425055,0.109848821,1.095641596,0.672317116,0.023581623
1.185140713,2.322326689,0.193339349,0.000235947,0.163600931,0.445516841,0.579237247,0.320212579,0.17175269,0.698741522,1.021381267,0.022882734
1.086113321,2.373529593,0.19178178,0.003638779,0.188930066,0.462806518,0.476890259,0.400786559,0.128053033,0.921392316,0.896034558,0.018908986
1.375712712,2.287860891,0.183161824,0.001545124,0.200921092,0.45818557,0.440451084,0.411493862,0.128225884,1.026295496,0.688258235,0.139612229
1.455981605,2.03933664,0.183419481,0.004954798,0.165295848,0.475777223,0.532109411,0.390114812,0.07593167,1.193415992,0.817318612,0.014918665
1.280462607,2.275997807,0.16676225,0.004194586,0.192941077,0.530772714,0.423122597,0.389464398,0.107199265,1.112544311,0.752390304,0.007392181
1.547953744,2.068225201,0.183766159,0.003317232,0.148471244,0.47440077,0.496484939,0.399137207,0.128625301,0.905549487,0.958527654,0.014875448
1.352952367,2.220727018,0.170866667,0.004021094,0.239424631,0.44855417,0.459992361,0.436349639,0.09618232,1.146246572,0.786867179,0.009606815
1.176890472,2.392226475,0.175735006,0.002498718,0.137150176,0.497431888,0.474519995,0.410499325,0.125020504,0.978435263,0.697680672,0.107694023
1.501860536,2.157950494,0.173421902,0.003842416,0.209656963,0.463134026,0.475167995,0.380476942,0.126704513,0.829841297,1.050398113,0.01591634
1.22227259,2.392868934,0.16535367,0.003360385,0.109711814,0.497856686,0.552888681,0.342826722,0.110214971,1.231445632,0.79706743,0.012939463
1.330271493,2.104331962,0.185859923,0.003834334,0.185461038,0.48239325,0.434673053,0.409946968,0.122185865,1.102940477,0.825263196,0.007249233
1.719363191,1.908860153,0.184969734,0.007050998,0.190322444,0.4578667,0.459211314,0.393059893,0.129854103,1.029892827,0.914243769,0.010081376
1.414759282,2.224115419,0.173183486,0.004138824,0.242190267,0.440946997,0.462295285,0.405587462,0.119472165,1.059229612,0.762981771,0.031710003
0.811850138,2.804942557,0.177648142,0.011290042,0.131583574,0.536038778,0.384779704,0.422472396,0.103033842,1.174183412,0.798161078,0.006717861
1.616170461,2.117356182,0.152480952,0.00175104,0.174286946,0.497238739,0.470613043,0.405078973,0.124134445,0.959434156,0.743082032,0.093875756
1.472072132,2.134923611,0.189750161,0.002026879,0.075343217,0.522712698,0.466109278,0.423301503,0.13980778,0.661121104,1.208235623,0.005227044
1.183970719,2.336527457,0.172559164,0.012321342,0.183125018,0.469115656,0.489888887,0.400313109,0.10158951,1.066516786,0.930182922,0.004353546
1.300542419,2.255738238,0.172393382,0.003111269,0.201138259,0.479238707,0.455842891,0.367110214,0.147876174,0.980552827,0.873519588,0.023684079
1.769193366,1.790821798,0.19702772,0.00661605,0.148760051,0.482514781,0.453487682,0.396090697,0.106883127,1.209165601,0.810743373,0.012769652
1.442894388,2.016616952,0.194397393,0.002532607,0.147491608,0.512019867,0.425112925,0.435179397,0.128338949,0.80167843,0.974451438,0.012458811
1.53182505,2.142106396,0.172828673,0.007903557,0.169672398,0.467486615,0.523854282,0.371653849,0.103040422,1.297140071,0.553378745,0.10099068
1.67519403,1.966289384,0.181442782,0.010906643,0.142013819,0.479680715,0.491225243,0.383045491,0.083842789,1.356330618,0.674805328,0.013634967
1.413679836,2.116916807,0.171494918,0.003319549,0.159308495,0.509690414,0.452786806,0.382484453,0.134295937,0.987682436,0.72789514,0.028030731
1.073637106,2.734383676,0.150079296,0.003406309,0.184704926,0.48050679,0.481138642,0.407519343,0.111866639,1.087927329,0.755988371,0.016567929
1.23625578,2.328445257,0.186188303,0.00539793,0.231355791,0.452666636,0.439405546,0.3983148,0.131186349,0.987868502,0.796361916,0.052570699
1.405150737,2.218147748,0.177873724,0.000938306,0.166650757,0.491556929,0.444298346,0.379370672,0.160677275,0.904752489,0.812656226,0.050329101
1.5303437,2.109106555,0.171359315,0.004587923,0.187672027,0.475463266,0.490181105,0.399808929,0.114033549,0.974565115,0.829430618,0.072603557
0.957199492,2.765678539,0.158820407,0.010055474,0.153421869,0.501377701,0.457248968,0.400991777,0.082556464,1.458346267,0.686358368,0.000748029
1.317885245,2.203547914,0.176212546,0.007092273,0.201501938,0.446717815,0.551355482,0.357852251,0.118297617,0.99333399,0.874290004,0.015204233
0.983063774,2.489213733,0.181973203,0.002199761,0.151203231,0.5039419,0.476087946,0.389031463,0.099832338,1.048500289,0.955213745,0.021032726
1.287418005,2.180980256,0.190394698,0.000236214,0.154421774,0.514276512,0.436338073,0.363060952,0.137846908,1.09431153,0.867560477,0.000241981
1.052382092,2.605081923,0.174283445,0.008548711,0.139638601,0.506008858,0.391695277,0.450538679,0.108329261,1.076533131,0.819417901,0.02323914
1.30539205,2.255790056,0.182889959,0.002673441,0.162523289,0.485957421,0.436609508,0.427525944,0.119548999,1.021912624,0.818952874,0.016141551
1.319047988,2.321670891,0.16733844,0.006238778,0.175671367,0.488839426,0.463013694,0.381393829,0.10968522,1.246412224,0.808762444,0.031060185
1.348055415,2.211662926,0.183730554,0.002164695,0.234186203,0.427658697,0.535887903,0.361496284,0.130091313,0.853136019,1.081284861,0.006718018
0.765557312,2.825585151,0.160923876,0.009535526,0.225363266,0.492755533,0.426321349,0.400300604,0.093697975,1.241455088,0.680219399,0.091829508
1.290265119,2.397824412,0.172769234,0.011199596,0.200920167,0.474197562,0.411968847,0.415496272,0.113146634,1.107092825,0.815200375,0.00237649
1.277042853,2.342709198,0.164311437,0.00334995,0.224221846,0.450682103,0.485937235,0.398160105,0.134517608,0.802353375,0.956412129,0.020836507
1.458668248,2.110221879,0.181965059,0.011746994,0.18796283,0.458998181,0.468526562,0.393907903,0.126530679,1.114606737,0.764140758,0.002843631
1.339315779,2.10645962,0.188613087,0.007150904,0.173213061,0.471913151,0.492601381,0.375332027,0.13180293,0.888141289,0.971336299,0.006461695
1.426656374,2.059389002,0.197188592,0.006912459,0.162257829,0.486332664,0.458405219,0.37011584,0.13033495,1.14657101,0.717616124,0.020897193
1.669055555,2.061658961,0.161704798,0.004977108,0.212407937,0.451041271,0.57927637,0.277344004,0.197466843,0.802379072,0.772293571,0.13344678
1.123632993,2.342285939,0.200383835,0.004097823,0.179706864,0.451042352,0.492772667,0.339133256,0.153256093,1.110331652,0.671995793,0.019206528
1.4501429,2.060387203,0.196286129,0.005983962,0.2630524,0.316409109,0.707982376,0.315972749,0.17626392,0.803173345,0.942967145,0.091560218
1.301744391,2.280247315,0.168213179,0.001389781,0.203707984,0.460824826,0.484572619,0.422529566,0.108499634,1.046745503,0.861565225,0.062275439
1.345248329,2.354649485,0.163977858,0.001527202,0.252847797,0.43666565,0.489433908,0.390213221,0.126964727,1.021036223,0.801071866,0.013297188
1.323295726,2.097129893,0.185519342,0.006094299,0.204212283,0.454431849,0.507623348,0.33458513,0.142488303,1.025174917,0.888124006,0.011021667
1.097606315,2.361385679,0.199094041,0.009668128,0.027621496,0.585622164,0.423845137,0.423806727,0.07571139,1.097476917,1.071333152,0.008795313
0.944024292,2.675460218,0.179178673,0.001751709,0.190883814,0.438809855,0.543910844,0.398009849,0.088027875,1.329969167,0.499945462,0.060021678
1.421582321,2.347274697,0.14968577,0.009847089,0.257224019,0.41277094,0.542592093,0.400830673,0.094696799,1.14515667,0.861289764,0.016534078
1.543965805,2.084521555,0.157343616,0.03951064,0.110567264,0.547954216,0.409310367,0.424661063,0.114358568,1.122532807,0.725127837,0.06578006
1.804042025,1.940788005,0.179414593,0.005606508,0.234086931,0.404589332,0.539009665,0.380424516,0.12803658,0.981199098,0.842537304,0.008707552
1.374035409,2.180436734,0.168214988,0.002052817,0.301420236,0.439691303,0.491692388,0.351972944,0.137997421,0.860770891,1.026906651,0.073298022
1.249120087,2.444378704,0.174846353,0.001887119,0.200548761,0.456865267,0.449599371,0.41042327,0.114998245,0.918164741,0.911784549,0.075011539
1.403838338,2.171404735,0.182689914,0.005455008,0.285023354,0.396238753,0.523798292,0.371356656,0.122257555,1.084273518,0.702303555,0.005638409
1.411774792,2.175650123,0.174227285,0.004065568,0.220009807,0.45170987,0.505206402,0.368604046,0.14100757,0.88818961,0.900587333,0.039362774
1.355435439,2.163559724,0.185755667,0.003087189,0.202123646,0.451998218,0.491287062,0.397726808,0.130443938,0.957050597,0.843870392,0.035144489
1.677006239,2.127147823,0.156269759,0.015318484,0.156911831,0.490136974,0.467043327,0.399407323,0.107958719,0.989347174,0.997520535,0.003039402
2.17224552,1.441797436,0.202796116,0.014593194,0.098909573,0.512654531,0.445399183,0.433518146,0.063436086,1.463018397,0.669934494,0.0002882
1.540534779,2.116743934,0.164659677,0.008071626,0.193441249,0.46041481,0.50780492,0.379937051,0.097738435,1.263499924,0.802871285,0.008389532
1.39830319,2.205421959,0.166563393,0.004045464,0.226040623,0.463200969,0.480356989,0.398350035,0.125981651,0.854853407,1.108950517,0.012977311
1.446343571,2.154676422,0.183085254,0.00436365,0.198443018,0.442053683,0.509015145,0.358998432,0.137108477,1.116128344,0.712769277,0.014790746
1.282249371,2.323696869,0.178475282,0.001368069,0.181354566,0.503856129,0.397935179,0.393079121,0.133473975,1.030288876,0.744686796,0.14036174
1.215548182,2.207124482,0.174171365,0.003590313,0.21252412,0.483318073,0.481033473,0.374110581,0.118236629,1.119512602,0.716696594,0.016156298
1.846045579,1.902678197,0.184403471,0.022131307,0.198286786,0.405419452,0.524887496,0.382635571,0.088656889,1.521575709,0.589480805,0.002522099
1.088204579,2.517933404,0.174621556,0.004384764,0.197649517,0.443791978,0.495597059,0.409021154,0.101167541,1.025122888,0.939617913,0.014820709
1.652215061,2.128340437,0.154475518,0.002219389,0.166263763,0.51010494,0.421890919,0.445240947,0.091020921,1.123090077,0.737718046,0.078567107
1.176647846,2.321235866,0.174397637,0.00131292,0.242431773,0.443840864,0.467531437,0.409349951,0.139552464,0.973200655,0.721730228,0.024370178
1.673361268,1.880969307,0.169638491,0.003342616,0.194230773,0.486616053,0.47966004,0.368302371,0.165612484,0.82551928,0.827960881,0.068627974
1.582956766,2.0114333,0.177541245,0.008180271,0.169223659,0.494110335,0.42739535,0.430645479,0.085549923,1.19607921,0.826744133,0.049188628
1.016333149,2.636502155,0.176859917,0.00155592,0.202561257,0.432901222,0.515993392,0.367776102,0.152042692,0.920895407,0.87620159,0.008585643
1.325391459,2.265049658,0.184168528,0.003690245,0.164492844,0.485489446,0.426327945,0.429966254,0.094406495,1.102714026,0.816149518,0.032035564
1.838533381,1.735579799,0.190944012,0.005085636,0.172401046,0.457501223,0.520111934,0.391992412,0.10859358,0.898609009,1.020620765,0.028872346
1.090931192,2.29026758,0.212329583,0.003432277,0.130832685,0.486695215,0.483306137,0.366997124,0.129353193,1.019142538,0.839009627,0.042057819
1.48668715,2.041579049,0.18579484,0.005560435,0.234046068,0.455615415,0.420274902,0.441573165,0.071206677,1.400649222,0.605839,0.014314949
1.339762324,2.334941979,0.1645534,0.00115926,0.213284351,0.451633122,0.503843219,0.419982799,0.122595404,0.860962636,0.841976273,0.075245287
1.123462197,2.356167014,0.181284057,0.005853731,0.186981131,0.4515011,0.500487262,0.392031615,0.122849622,0.97569141,0.891145965,0.011391039
1.248573137,2.242917613,0.18481537,0.005873255,0.178192275,0.453025705,0.517139022,0.384292954,0.125414083,0.873385391,1.067703709,0.013545287
2.164162623,1.608154965,0.180973557,0.00679868,0.263934362,0.434976309,0.448584525,0.417982793,0.057001075,1.511548511,0.679139536,0.011463996
1.371399501,2.219214577,0.171305853,0.003530046,0.126242285,0.530575832,0.444289636,0.374323161,0.149610374,0.892651923,0.81079631,0.125895256
1.358516588,2.211309137,0.183895207,0.003968116,0.099635803,0.531092396,0.480801318,0.352983716,0.140775404,0.918932918,0.930570638,0.048636514
1.271933445,2.437329422,0.162648539,0.001542634,0.189907075,0.458677544,0.518054659,0.37315928,0.14796326,0.924602006,0.681968158,0.153328583
1.604139675,2.121387592,0.172338737,0.009585106,0.162674918,0.480310673,0.451233654,0.377740492,0.101965799,1.196530832,0.879559192,0.00167012
1.444378877,2.03243483,0.185183017,0.005983122,0.216162678,0.463229076,0.485730653,0.364005683,0.124645904,0.991901819,0.882427746,0.029249257
1.389641492,2.238823365,0.174941469,0.003909776,0.155479644,0.497740036,0.461582807,0.36204486,0.144408845,0.930316239,0.925686451,0.01583697
1.454096597,2.142033059,0.16075037,0.00319725,0.210273711,0.49726259,0.489111013,0.366298465,0.114461471,1.00820793,0.943833154,0.003697013
1.011229317,2.692496221,0.170556832,0.002986154,0.140859984,0.498526348,0.458451844,0.398274825,0.095182315,1.246502807,0.666822627,0.080643772
1.40338359,2.181565224,0.18670045,0.001577125,0.203273793,0.438014227,0.543596019,0.32690123,0.142735516,0.904290001,0.88253619,0.035616075
1.434994575,2.289470575,0.152076983,0.006595621,0.122026226,0.54818573,0.398294142,0.448274427,0.09160865,1.230818968,0.831732135,0.011592629
1.492805769,2.190902001,0.165528897,0.003251018,0.193416226,0.477485417,0.505747071,0.390265564,0.075663593,1.225564401,0.84494259,0.004926034
1.560337336,2.087524668,0.162524456,0.005990386,0.152786714,0.518312286,0.461134453,0.398630291,0.116627175,1.063853579,0.868221728,0.007930507
1.363695209,2.1299084,0.18987497,0.005101046,0.207898174,0.432545687,0.531502386,0.377256714,0.116671812,0.934585264,0.964897652,0.017847951
1.525959332,2.214489519,0.146960806,0.005772523,0.101235677,0.568838623,0.430679037,0.413008346,0.118641926,1.026968826,0.812409283,0.006818649
1.291306436,2.366376195,0.167277983,0.003327271,0.215030369,0.466442433,0.444654767,0.388521679,0.146784512,0.895950297,0.876440446,0.012984404
1.143022431,2.40242123,0.16882177,0.027220385,0.122450103,0.521443184,0.426032317,0.418798805,0.092295664,1.222042772,0.774974882,0.000975027
1.517082728,2.243749714,0.153917226,0.004707239,0.181059594,0.466476128,0.518718021,0.39763257,0.116575246,1.003014627,0.821706495,0.062197698
1.611337382,2.004270898,0.170477697,0.002174071,0.28082849,0.408667396,0.547533033,0.358087463,0.140593268,1.085525715,0.603940363,0.062719804
1.282658445,2.272839973,0.178147927,0.007731248,0.197750352,0.469124528,0.480876547,0.386484211,0.113536226,0.931990122,0.960218328,0.010687488
1.356831192,2.232851384,0.181294289,0.00424546,0.199361705,0.435825121,0.482401645,0.407624385,0.141122967,0.988748704,0.751413485,0.024599376
0.948710621,2.582409182,0.179945693,0.002977256,0.290251146,0.392095997,0.529995807,0.408017625,0.083693344,1.247439463,0.605475122,0.107126449
1.298746305,2.15385487,0.192629742,0.003825241,0.226889668,0.450591969,0.468819211,0.384333993,0.123076332,0.844328492,1.094188852,0.019602375
0.953206106,2.730809579,0.163508077,0.005053798,0.242707071,0.408598379,0.569160345,0.343856224,0.155362771,0.900551411,0.789697197,0.111374425
1.323415792,2.337911141,0.176276667,0.001380646,0.128612316,0.496458464,0.471630843,0.402316683,0.106290767,1.024363734,0.794451907,0.071585039
1.962816751,1.573517062,0.205249385,0.001221733,0.220057521,0.419791019,0.546824564,0.373336779,0.107964951,1.225040354,0.709147479,0.000658402
1.286119635,2.28765011,0.172205302,0.004132484,0.214776313,0.431508929,0.54189978,0.370004273,0.129970544,1.004564397,0.804958617,0.013701119
1.529493673,2.030984524,0.175703015,0.001754345,0.204621935,0.448530225,0.512979274,0.375805605,0.099594141,1.315399353,0.743881231,0.00919285
1.654492361,1.958975454,0.189441696,0.002723516,0.293678061,0.363425919,0.510988648,0.434784879,0.096642814,1.092932164,0.908711748,0.002096451
1.329600933,2.30237639,0.170311808,0.001776264,0.192842047,0.476273901,0.482006413,0.360346807,0.138346932,0.936098738,0.871660554,0.050406124
1.269131085,2.273294682,0.183491921,0.008927343,0.179250404,0.471548868,0.478926267,0.373066435,0.091071117,1.358257705,0.673994158,0.011962466
0.949745913,2.843066283,0.164205274,0.002754757,0.196346449,0.435146351,0.526013781,0.382466485,0.107673606,1.188998434,0.653237196,0.075830968
1.479253363,2.19753566,0.174134878,0.003331534,0.256448211,0.415295063,0.521166903,0.362527801,0.134302492,0.95381101,0.879528785,0.06021593
1.708072508,2.011354637,0.155541828,0.004096634,0.207892747,0.472740948,0.445314682,0.450861818,0.073405273,1.397572112,0.610452428,0.011660914
1.262958509,2.335127284,0.176612567,0.002755406,0.11109569,0.489582132,0.527745471,0.377615727,0.114684507,1.210668321,0.648990065,0.072205318
1.550363732,2.142377272,0.151376933,0.004100807,0.119681974,0.546807749,0.475446573,0.360911798,0.139936435,1.057709694,0.700216068,0.055891172
1.106941721,2.452298235,0.194659675,0.01014683,0.152694271,0.449052203,0.518192355,0.335739333,0.187012839,0.57380599,1.337367558,0.013147969
1.115512006,2.671082944,0.134483594,0.013586173,0.351470394,0.384872154,0.547132985,0.391917625,0.08953287,1.181776278,0.839143372,0.000106141
1.595851214,2.104165591,0.172349997,0.00902093,0.205222182,0.459639413,0.459606085,0.396748073,0.113280473,1.030592645,0.899355624,0.005473552
1.451123146,2.164136494,0.169118065,0.003083712,0.191854643,0.488532082,0.386076267,0.505435592,0.071808346,1.169521246,0.809527704,0.034018233
1.553273978,2.136394852,0.168756228,0.002912752,0.126717701,0.51083516,0.481644775,0.364289242,0.105216636,1.303180304,0.60623981,0.037831488
1.522458059,2.168375018,0.160231387,0.003050692,0.193172246,0.499660966,0.437668901,0.396371186,0.136621366,0.90595271,0.78714664,0.02887922
1.283804177,2.353527635,0.171678571,0.008357089,0.19768097,0.46357271,0.463338286,0.397142535,0.121552072,1.092152245,0.756343713,0.00256
1.347789528,2.182000942,0.17758912,0.002156463,0.198425129,0.445107867,0.543995984,0.379483456,0.106102026,1.030862974,0.742016068,0.036717189
1.31332039,2.419254781,0.161540007,0.002393589,0.171757634,0.498095169,0.446444498,0.381636965,0.120731837,1.002140431,0.940334996,0.001647819
1.239622203,2.35659023,0.186656629,0.00316933,0.171713702,0.439921845,0.504628325,0.407904201,0.096379666,1.253180801,0.768204107,0.019194732
1.493909579,2.103237995,0.173684788,0.020858602,0.190443999,0.454990984,0.494706901,0.389288467,0.125592913,1.020843699,0.884111421,0.002242267
1.330633731,2.29175288,0.184308997,0.003789589,0.159449221,0.440386484,0.497018693,0.405536786,0.132163715,1.067901797,0.759629757,0.021674057
1.097728174,2.550539637,0.165465571,0.005218527,0.321273241,0.419108749,0.465510187,0.373949842,0.140494716,0.895674335,0.725047382,0.068767785
1.185854797,2.249276033,0.211729071,0.002391382,0.237693496,0.393347527,0.524285195,0.379791374,0.107277468,1.180952674,0.59371318,0.160226512
1.168658325,2.496857473,0.174454859,0.002430954,0.188486548,0.461057308,0.447135052,0.392572506,0.125942017,1.025109775,0.774307882,0.092157621
1.266290577,2.206407492,0.18467815,0.006300506,0.195676617,0.471705913,0.475876458,0.401649219,0.109996836,0.953250032,0.939046586,0.012494763
1.26977185,2.294485525,0.19482667,0.005274019,0.171308595,0.451201541,0.467724202,0.403786823,0.109073479,1.078199138,0.823414231,0.021451246
1.46737661,2.284396248,0.15016628,0.004600372,0.214300422,0.440875245,0.527591175,0.411988139,0.113438486,1.052866927,0.831473714,0.010163622
1.565379211,2.127602795,0.155998201,0.000663134,0.179602192,0.467067392,0.49870632,0.381900429,0.137175223,1.014590449,0.699956267,0.064119994
1.152301411,2.342726424,0.181937288,0.003572792,0.186296814,0.465886178,0.48845366,0.39521736,0.128200273,1.03979341,0.815809679,0.016518307
1.228350757,2.519064972,0.149250048,0.032869543,0.197047824,0.456144582,0.435162884,0.468291723,0.118933405,0.874359123,1.01739877,0.001577272
1.273394397,2.220366285,0.204044457,0.004197033,0.208545006,0.39808478,0.50916617,0.409424487,0.120647354,1.109399281,0.755008897,0.015172253
1.310163213,2.331007585,0.168387582,0.004408983,0.17791454,0.458678911,0.521359929,0.346366243,0.14255572,1.055374841,0.780350223,0.012608958
1.092610248,2.408085828,0.191645207,0.002057144,0.115344442,0.516592436,0.428846655,0.409127008,0.128590063,0.901133219,0.884792645,0.003010754
1.526520209,2.158048774,0.17337346,0.0041998,0.213866307,0.411048258,0.53882368,0.393772011,0.122363694,0.962530757,0.838664976,0.021122407
1.458267019,2.123059251,0.185447791,0.005292738,0.207900664,0.418236744,0.505998641,0.403863624,0.146606446,0.962026934,0.829954537,0.014476085
1.396052127,2.323185246,0.173492176,0.011337447,0.217884727,0.428653363,0.494293617,0.366503921,0.163814632,0.809733849,0.879152244,0.118382828
1.535997904,2.046276878,0.175454821,0.005353967,0.176749996,0.467423453,0.505843495,0.362534989,0.132600707,0.974339699,1.001746995,0.005833615
1.374657735,2.17965838,0.189077692,0.012452256,0.16217408,0.459279409,0.504837709,0.367476186,0.109654681,1.015183905,0.878240564,0.008209483
1.208612029,2.368104927,0.180998348,0.001435734,0.199136978,0.486196999,0.41045555,0.432781152,0.123233637,0.846922097,0.986040451,0.010996783
1.347993317,2.208420144,0.183955207,0.001104828,0.188033496,0.434804303,0.489530545,0.423710441,0.119656289,1.060025656,0.804910753,0.068519155
1.420636379,2.033831477,0.196761391,0.007674811,0.203033894,0.452967939,0.429247165,0.449351655,0.110340075,1.056059802,0.748029519,0.001633551
1.402813125,2.306515478,0.162814261,0.003796449,0.196720202,0.491691391,0.422069147,0.432379816,0.115781272,1.038734446,0.773400467,0.020057974
1.11207287,2.569645845,0.163185516,0.003798505,0.161287872,0.50020903,0.48899758,0.387656103,0.103908065,1.011587258,0.895634144,0.023796648
1.124119463,2.301805412,0.205558089,0.004561374,0.155629192,0.482766644,0.443491301,0.425559827,0.092543266,1.092850308,0.824826959,0.026682446
1.144338531,2.472060797,0.168120646,0.003148663,0.248371721,0.422968035,0.549222462,0.322919367,0.165055284,0.863094046,0.890979265,0.015590601
1.393647099,2.058549961,0.188947105,0.0006916,0.142011601,0.506823577,0.440446332,0.422153397,0.119387837,1.089902702,0.603444657,0.117562718
2.030673577,1.665765267,0.192780402,0.003943559,0.305572867,0.365139362,0.539451097,0.373522512,0.181917752,0.635685911,1.15511846,0.00393809
1.524579482,2.074849213,0.171758193,0.002895293,0.204971909,0.498756462,0.438592975,0.391496495,0.126724877,0.967809962,0.777649761,0.049678619
0.970210688,2.63614807,0.175425944,0.002447189,0.120356424,0.525384769,0.412517985,0.431085696,0.120934657,0.971263018,0.970819761,0.003280575
1.458322114,2.175826255,0.170028781,0.002360142,0.21439458,0.425496712,0.544509731,0.383649878,0.105272483,1.059602039,0.86233844,0.015795703
0.866080284,2.570733701,0.198200177,0.005794973,0.118983062,0.503439653,0.413761633,0.475654648,0.117747773,0.875375207,0.976644185,0.014496147
1.379472312,2.18350829,0.191426797,0.004323472,0.146266143,0.455344706,0.514899997,0.399105991,0.127441627,1.053540968,0.833039951,0.005695157
1.003984735,2.551273045,0.169212594,0.016723445,0.196763467,0.469427431,0.454842432,0.412946389,0.115805941,1.15074385,0.744492104,0.002548699
1.571917295,1.987545508,0.179420393,0.00193021,0.123498857,0.520677172,0.438471137,0.442071351,0.042021927,1.553042959,0.645517117,0.041081507
1.301402247,2.24224167,0.165128556,0.004834824,0.20315772,0.500796209,0.40892921,0.437312593,0.102163768,1.203250773,0.682514111,0.01610303
1.252318079,2.395037328,0.181181218,0.001926683,0.188698584,0.463405236,0.439171391,0.453489266,0.088317228,1.062443992,0.907286373,0.04585844
1.236115886,2.366422397,0.182700175,0.018948129,0.138656205,0.464367179,0.486969372,0.403035028,0.099811393,0.994895812,1.098525975,0.000341013
1.240651992,2.238761925,0.182977067,0.009320378,0.125211125,0.523806792,0.44716817,0.376014667,0.120841085,0.933508835,1.022624926,0.007720937
1.118904528,2.313329091,0.195720509,0.002219598,0.22765532,0.450308876,0.458903461,0.3791201,0.100492694,1.334400865,0.735579836,0.001327056
1.873216871,1.778370823,0.167222593,0.002346533,0.222746993,0.468865939,0.494892439,0.358120454,0.133858238,1.006348478,0.845488381,0.016593395
1.663322617,1.927416107,0.172491689,0.00719993,0.154544892,0.514076571,0.44246633,0.409814581,0.101462275,1.331445381,0.615120569,0.005324236
1.351782926,2.129337026,0.185789648,0.004513751,0.18944172,0.45522031,0.531409965,0.342809329,0.130927467,1.048206798,0.808329113,0.019146767
0.722467943,2.72147412,0.188070637,0.007320421,0.211695657,0.460091612,0.469197971,0.40029727,0.106628063,1.066872586,0.86569353,0.005246817
1.385250796,2.355594682,0.160250425,0.003316301,0.224890076,0.46190835,0.461237473,0.398956421,0.158503674,0.827983917,0.887592181,0.018114893
