No Intervention,School Closure,Intense Lockdown,Relax Intervention 1,Relax Intervention 2,Relax Intervention 3,Lockdown Level 2,Lockdown Level 3,Lockdown Level 5
2.064733928,1.25698245,0.168292611,0.058631437,0.064548208,0.477100114,0.439085915,0.314778839,0.234350866
1.737343527,1.515250016,0.151175108,0.054514586,0.167595337,0.40262946,0.521369555,0.264446652,0.218107846
2.26055692,1.202248389,0.159472775,0.123519976,0.015603019,0.482487801,0.44914242,0.293176037,0.242370568
1.857139237,1.416008155,0.161801616,0.120911354,0.057071473,0.412168136,0.492758992,0.332698909,0.139195335
1.69649239,1.575740125,0.138973356,0.165032758,0.123958093,0.386350379,0.500964283,0.312392734,0.115699665
2.053387583,1.259213775,0.16692729,0.089659105,0.140251867,0.401243964,0.451825432,0.302481421,0.161280766
1.096541876,2.045759373,0.129526092,0.135243174,0.130694566,0.421963908,0.478266105,0.248083311,0.225600243
1.200000221,2.047091472,0.136797592,0.186581812,0.016383238,0.399606143,0.539449272,0.341561715,0.139719719
1.146879637,1.842240191,0.164372248,0.132464823,0.098390731,0.452588022,0.41167634,0.285489502,0.208299782
1.469174087,1.78450393,0.165600244,0.060250833,0.035323852,0.501702742,0.428769379,0.326903461,0.161850163
2.439677133,1.219452118,0.130147237,0.156222694,0.024641253,0.457543678,0.537603924,0.27964177,0.186223656
1.734060302,1.589615236,0.166489679,0.080565609,0.033030909,0.469055245,0.445414212,0.339386633,0.178010087
1.191903788,2.056382711,0.138508663,0.122318466,0.223535784,0.317374474,0.53198154,0.336432352,0.135550276
1.452661632,1.552482118,0.171038906,0.02038184,0.178484299,0.391481695,0.546641952,0.335543496,0.135479723
1.395384487,1.747840476,0.147637464,0.141981986,0.138329033,0.379522459,0.502490717,0.305705709,0.143848731
1.536375142,1.524506399,0.176621073,0.069603867,0.027475904,0.483001523,0.499258187,0.315564307,0.110027485
2.235844137,1.364993332,0.133662046,0.181735832,0.034543408,0.445963303,0.44184889,0.304552873,0.172329093
0.897913874,2.248167062,0.143047158,0.094841893,0.028051969,0.506511066,0.458589028,0.279172946,0.231283005
1.878136061,1.466846763,0.145441949,0.095092574,0.124264918,0.413089367,0.496912111,0.29303059,0.20657627
1.97799085,1.455133905,0.156531825,0.073661504,0.051787763,0.465302383,0.484105498,0.323758748,0.170013492
1.617857274,1.538662965,0.157680217,0.093246673,0.023254279,0.518064308,0.414458707,0.352371836,0.16040935
1.930999664,1.241468935,0.195595575,0.09336137,0.087214072,0.391116934,0.47461213,0.324882865,0.165749947
1.95885905,1.359186901,0.140980734,0.157542891,0.110064191,0.406258178,0.50060431,0.273345575,0.146574697
2.271317386,1.079277774,0.166792182,0.05309264,0.178857946,0.438436205,0.417857585,0.272407919,0.231334816
1.530045677,1.729596962,0.134761261,0.210110262,0.061737918,0.402010721,0.458459245,0.354328414,0.173867164
1.655303142,1.657487759,0.139129733,0.187336298,0.083418423,0.37494932,0.508458168,0.330767529,0.151324131
2.052603461,1.274894903,0.171084145,0.083213873,0.099315161,0.424878037,0.458334459,0.318170972,0.151822526
1.630383461,1.619812517,0.152560788,0.134934626,0.042192823,0.461211513,0.422142975,0.320900947,0.178519064
1.484510298,1.746085218,0.127931552,0.124442236,0.08627449,0.481622482,0.40302585,0.334984881,0.152591888
1.852934563,1.579568082,0.144432776,0.042813882,0.041571315,0.515577256,0.453647372,0.313498787,0.198033022
1.712595237,1.678761002,0.116483595,0.125810313,0.04790729,0.510369679,0.438816972,0.26598239,0.237835062
1.510261144,1.819448153,0.144229843,0.025134326,0.163069912,0.468191111,0.393067253,0.357273134,0.132356337
1.667506767,1.595649469,0.159565614,0.075715893,0.030282061,0.512578486,0.450071403,0.250924749,0.249762392
1.613563292,1.449598179,0.175198395,0.094323752,0.064372244,0.475150301,0.380826,0.377778122,0.13965403
1.970406598,1.359159746,0.14674437,0.160681228,0.126498939,0.37182685,0.489782248,0.328189514,0.08292662
1.935417336,1.416464242,0.161093002,0.081761737,0.038579077,0.443241019,0.551820004,0.266358053,0.214077284
1.503421017,1.55950922,0.179478794,0.067469903,0.119252248,0.393268017,0.538328491,0.2964091,0.179261259
1.842172681,1.337743891,0.166480548,0.077982661,0.092764887,0.49350698,0.379066896,0.311695586,0.158501227
1.74602889,1.244567878,0.210071924,0.056765995,0.120402161,0.383966393,0.564675342,0.254701303,0.212379615
1.774571343,1.599095394,0.147338527,0.080955165,0.124734074,0.442366343,0.433756275,0.327101297,0.195921787
1.143258725,1.85221686,0.179480659,0.165743128,0.058551516,0.383364409,0.465138952,0.35606882,0.220188287
1.47618164,1.924507859,0.120893781,0.069083431,0.189572741,0.401369575,0.483366623,0.293382783,0.218125182
1.455533507,1.687201264,0.155812154,0.099599165,0.066642463,0.417774757,0.538315477,0.297313129,0.205852345
2.128386597,1.219213243,0.168031653,0.068926942,0.053646302,0.478059862,0.507970418,0.263926204,0.184441055
1.775725189,1.395413516,0.160018399,0.080280549,0.091192792,0.479350432,0.43983046,0.281839383,0.218851082
1.883250016,1.547369786,0.12740545,0.207286036,0.048312255,0.431267493,0.473221772,0.285078989,0.20477336
1.979874988,1.388318355,0.132735943,0.170159206,0.045382957,0.453699465,0.436893224,0.363181308,0.180084994
1.105009285,2.19925307,0.122969482,0.039918689,0.23964483,0.401389966,0.481268009,0.32477844,0.197922707
1.573476056,1.711122947,0.140971879,0.130748525,0.06550431,0.452519732,0.453917679,0.332922669,0.134479763
1.499053723,1.658164705,0.160561998,0.118388286,0.088921052,0.402842858,0.479845544,0.341361923,0.187838336
1.93054942,1.47434698,0.143243574,0.096260625,0.086865676,0.401483181,0.548586279,0.355755991,0.108297727
1.258215855,1.935260733,0.1347313,0.118678114,0.057135874,0.483839774,0.466803383,0.309836617,0.150033569
0.753537709,2.423374507,0.130795618,0.191796116,0.056549345,0.42092744,0.521533949,0.276867712,0.169321715
2.496200443,1.173852411,0.144362792,0.079578481,0.012259948,0.506417534,0.510286889,0.286796812,0.206362524
1.196442572,1.907321964,0.162084596,0.135723353,0.191499537,0.286966578,0.667529892,0.249070554,0.175820487
1.89924189,1.426962945,0.148347097,0.087419872,0.100442953,0.441646123,0.461682248,0.359068286,0.11889409
1.863127545,1.391318894,0.16950236,0.095116258,0.085401241,0.414600203,0.475869318,0.291079802,0.192457103
1.342837709,1.81819809,0.153080837,0.182395126,0.036499221,0.439301384,0.463436813,0.306770288,0.193247092
1.295500036,1.789448037,0.17137269,0.069970127,0.042678921,0.480553351,0.457107248,0.350408791,0.140237942
1.89875757,1.347723108,0.173849354,0.072805873,0.170878873,0.361020344,0.506017541,0.317394659,0.105872598
1.293617038,1.87473527,0.151332786,0.053052603,0.154016272,0.429758295,0.520616797,0.240764026,0.187730942
2.35549432,1.055802342,0.188178859,0.098401305,0.036322362,0.455869015,0.467067585,0.327805119,0.131334681
1.89073565,1.523185451,0.149981171,0.063958225,0.100152524,0.455557016,0.486835678,0.253124641,0.213630994
1.780496586,1.466782318,0.162216062,0.077083901,0.079626763,0.475739897,0.470743586,0.249497778,0.236586037
1.36390924,1.931614935,0.129985447,0.075008821,0.084521821,0.48875494,0.477541399,0.26441656,0.224749707
2.005430254,1.344983175,0.144123564,0.159003852,0.093533156,0.38547704,0.523036397,0.290969004,0.162318614
1.943514783,1.347505817,0.157154046,0.169228896,0.036600641,0.434445951,0.454206189,0.364152547,0.10266549
2.314945398,1.085014184,0.160131547,0.091336267,0.04288702,0.536136221,0.375647365,0.312734305,0.222016854
1.335418795,1.854137307,0.152674187,0.060439284,0.100771603,0.434115033,0.524677588,0.298975276,0.208589981
1.047129708,1.942770156,0.155294675,0.179901192,0.047233736,0.388555342,0.569034995,0.277131597,0.201186514
1.511182273,1.685464575,0.15935659,0.018375721,0.198580555,0.424475795,0.484663223,0.308747075,0.190643035
1.609178186,1.556453331,0.178535612,0.038774236,0.115783161,0.413783242,0.502252773,0.316169409,0.127513021
1.782745584,1.485608252,0.155349362,0.064860869,0.048063685,0.461744711,0.514495162,0.346269415,0.152457601
1.440096065,1.700463621,0.165544002,0.065558922,0.027318773,0.498121203,0.508794663,0.247458442,0.243853093
1.802916879,1.627400672,0.14030482,0.078955481,0.041312541,0.504994861,0.434227913,0.309557127,0.182546175
2.072623098,1.315417554,0.136518961,0.140078442,0.023670495,0.495297561,0.449025529,0.307980656,0.18229381
1.393888469,1.730966331,0.142785672,0.147552029,0.040214392,0.444396561,0.49677088,0.303436939,0.203290995
1.826805618,1.55789141,0.156196255,0.051400065,0.058829395,0.444895055,0.527664108,0.343051595,0.132734824
1.666095781,1.546888518,0.151049442,0.089377582,0.024209627,0.515695768,0.476717866,0.233340147,0.273485101
1.653875409,1.575355796,0.151976989,0.113366319,0.07566686,0.424316036,0.495257085,0.328551457,0.122149976
1.70868414,1.459965757,0.169600621,0.095064619,0.111249623,0.426119959,0.45031127,0.2740027,0.236285854
2.278727676,1.14591072,0.156483962,0.127986373,0.05850545,0.445816951,0.438494456,0.317397646,0.184275678
1.835646509,1.558490794,0.134744734,0.113367063,0.058513191,0.485826331,0.418197885,0.297583792,0.249312283
1.586778935,1.42108917,0.176710533,0.146287393,0.045156417,0.452429291,0.437685534,0.335179623,0.176924717
2.012326825,1.264350476,0.15842969,0.143690772,0.037952491,0.466280625,0.445801032,0.31587151,0.175682205
1.764231664,1.365345046,0.174723628,0.069850956,0.140148161,0.40399239,0.463083379,0.318489555,0.168136114
1.028187635,2.036620089,0.160608566,0.129641633,0.113964415,0.399301316,0.467213744,0.30814832,0.206735619
2.067482213,1.394145071,0.157044738,0.159947671,0.030280896,0.420580988,0.482082144,0.317716048,0.161971543
1.412879021,1.697958776,0.172529695,0.141332959,0.045736857,0.395437837,0.519351373,0.304401836,0.146681285
2.061713686,1.32766543,0.161753075,0.069088543,0.060195526,0.455626479,0.495209099,0.273717047,0.135783064
1.375214329,1.868016894,0.143915293,0.086053792,0.126866049,0.432045387,0.420466914,0.368629793,0.157493309
1.643327134,1.53257451,0.145575882,0.059710698,0.204771371,0.407570551,0.5035819,0.291640652,0.200019907
1.800043404,1.469261568,0.157764148,0.066389379,0.032587125,0.540701991,0.412223721,0.303054052,0.140186803
1.733335036,1.537950173,0.146724565,0.066861419,0.159348008,0.426278942,0.480814681,0.32204496,0.165757887
1.666051244,1.551761292,0.149631138,0.119136966,0.064680542,0.45359683,0.403662709,0.353323041,0.176553604
1.903888833,1.449883371,0.130968696,0.162056397,0.05425462,0.491873842,0.385393199,0.332507934,0.188426401
1.848862056,1.535419703,0.146001076,0.118292153,0.060296356,0.429882791,0.519777876,0.282392789,0.185597257
1.895116345,1.439528688,0.14966182,0.089237516,0.14397465,0.403489842,0.503245954,0.281883258,0.21025766
1.626172014,1.562498378,0.175945813,0.028568955,0.120377734,0.44659526,0.494350208,0.274075019,0.139705519
1.937236447,1.413995363,0.147406238,0.152414915,0.069542621,0.394607484,0.560097993,0.289064033,0.163391693
1.298865694,1.920546651,0.14216902,0.080819549,0.130241861,0.418836695,0.479193325,0.308675742,0.20419251
1.825197102,1.47685753,0.162549426,0.006591421,0.100371916,0.495783506,0.447798493,0.324074668,0.152736182
1.940377555,1.409796141,0.138866499,0.150807067,0.055033654,0.461257747,0.420016594,0.344110279,0.128586087
1.844541478,1.492584573,0.154254527,0.065968084,0.070759592,0.446574985,0.537117936,0.295979637,0.117576766
1.787858406,1.482225446,0.154986104,0.097252645,0.055288059,0.446112174,0.468626085,0.328625008,0.190475742
2.094782072,1.116637256,0.188114885,0.095376623,0.120877526,0.372992652,0.518326496,0.336331753,0.201266808
1.344365358,1.742096446,0.161255144,0.112986198,0.019656759,0.470193809,0.435458281,0.347372004,0.21351688
1.47299943,1.679028237,0.156186867,0.111324544,0.209573565,0.32860604,0.514171742,0.322712976,0.172808192
1.54671377,1.795740168,0.140089072,0.060315991,0.062988319,0.51221335,0.410229117,0.303172235,0.253139219
0.915203247,2.099322366,0.170134593,0.075812523,0.021844569,0.478004889,0.5119832,0.313866412,0.122208052
1.591911264,1.637462186,0.164833608,0.050484923,0.102053316,0.501710275,0.348283487,0.337719211,0.214419042
1.755364213,1.387319622,0.172741419,0.033338031,0.14992035,0.456122719,0.394063076,0.315477776,0.248066911
1.850879028,1.387378642,0.171375851,0.054368773,0.084148,0.448134397,0.547901747,0.218757523,0.270545427
2.240874282,1.244935094,0.148716887,0.119327362,0.031573489,0.479565715,0.491997193,0.254549896,0.232727397
1.815032003,1.560573003,0.153744336,0.137963805,0.06680726,0.403226316,0.504570593,0.300938999,0.212939439
1.911165806,1.440372027,0.160556508,0.094339786,0.127789402,0.405034666,0.50639892,0.287759353,0.116292471
0.957021209,2.030098945,0.168167311,0.062603286,0.091318949,0.470864637,0.452993891,0.30822787,0.117065233
1.631368012,1.590937832,0.150141928,0.067273012,0.151992787,0.44470416,0.475989841,0.258178083,0.193090913
1.699984545,1.500529478,0.154404317,0.090031178,0.05460715,0.484340419,0.476061454,0.292823526,0.159200246
1.221073584,1.848765311,0.158409339,0.112236374,0.110488318,0.43412247,0.448526133,0.304856306,0.155834248
1.800566902,1.371312472,0.166211653,0.159299366,0.09875218,0.371759578,0.532840058,0.274629932,0.18551407
1.60354662,1.491777052,0.182659228,0.039992132,0.060125789,0.483140261,0.439678142,0.337158571,0.14089369
1.207558738,1.95494606,0.13568681,0.12951136,0.032206384,0.520864084,0.384441669,0.333694974,0.134476476
1.196050564,1.952455611,0.153135249,0.000948328,0.263586118,0.410018907,0.48852813,0.285770331,0.15177987
2.102560587,1.403159851,0.150636252,0.0963297,0.102070842,0.428320908,0.435863912,0.312406756,0.195951669
1.93620857,1.176705488,0.181356506,0.047345168,0.099552491,0.46583589,0.445108895,0.303865823,0.161778531
1.728814744,1.55384684,0.161997276,0.076966383,0.076801787,0.423461467,0.495632394,0.332225993,0.126068609
1.608381784,1.683248949,0.128626394,0.075641266,0.05130012,0.565010306,0.31097291,0.417613826,0.141541341
2.166129929,1.285067692,0.142503959,0.150942662,0.118847839,0.358833735,0.536056981,0.353559105,0.152067899
1.344221774,1.724773938,0.128507015,0.173080634,0.047560412,0.43878572,0.558472903,0.28777402,0.135323185
1.858645124,1.466596723,0.144505898,0.063539628,0.141815503,0.393558431,0.57738819,0.280040308,0.163795056
2.149030996,1.237876254,0.137033971,0.229588386,0.02026015,0.448657139,0.454089186,0.320241673,0.213555666
1.514655204,1.652188697,0.148134814,0.122335436,0.086359512,0.444055185,0.452013405,0.282071344,0.253223551
1.854075879,1.501649203,0.129550511,0.168039578,0.064483125,0.450724484,0.499100262,0.28737126,0.127248771
1.860011274,1.425490049,0.138633732,0.115703038,0.120878066,0.419258534,0.494826824,0.289137978,0.158938036
1.303460115,1.881282131,0.133828929,0.18432447,0.077563765,0.388534825,0.542142385,0.292913681,0.179580804
1.702061476,1.547504057,0.156050845,0.099083345,0.080970147,0.457696187,0.44597767,0.301104686,0.183876066
1.651200216,1.658751868,0.133568399,0.130371353,0.019479806,0.509103306,0.44569035,0.339309898,0.119025193
1.789555275,1.7300517,0.119656941,0.168362176,0.068497179,0.455845047,0.400198747,0.340181646,0.168094054
2.047393884,1.188595621,0.182783026,0.075588306,0.080795973,0.423507364,0.463748294,0.336683046,0.173778201
2.703218281,1.106122075,0.119242944,0.178995942,0.078807006,0.443988288,0.42403186,0.297406572,0.16599904
1.722291785,1.467207313,0.187238571,0.087374656,0.1768623,0.319665583,0.56881649,0.252614982,0.212573486
2.04075688,1.241897299,0.180881953,0.044820314,0.058789582,0.484773901,0.455806297,0.32436563,0.120969256
2.045069237,1.359413179,0.160692312,0.064256366,0.043253569,0.509520379,0.417022537,0.286409417,0.225615183
1.412645683,1.843088969,0.151328459,0.064287022,0.159540329,0.412847434,0.433958413,0.338607368,0.148498226
1.606489815,1.368241487,0.19063608,0.080921744,0.106247027,0.404209576,0.486208723,0.315437099,0.201024561
1.656025942,1.605163637,0.150660037,0.141381436,0.027146754,0.467372407,0.439913423,0.323600318,0.221228073
1.935058961,1.523520276,0.135427831,0.082602657,0.096714631,0.458080153,0.456751547,0.316017374,0.161539396
1.255139926,1.892748885,0.16643635,0.107402699,0.049195463,0.43950982,0.508799639,0.257544715,0.22825014
1.94855066,1.388673371,0.158780781,0.085741636,0.11742034,0.414361669,0.490517428,0.308288287,0.153828032
1.743252215,1.581925699,0.147910332,0.068970612,0.076097959,0.473927509,0.480064744,0.290298688,0.206104457
1.856921088,1.368263749,0.1606599,0.093845708,0.18356681,0.361230388,0.541299768,0.290320188,0.157603207
2.04353829,1.223425746,0.166911937,0.084178841,0.097975093,0.38614323,0.556567874,0.331276779,0.114554718
2.139605165,1.254980027,0.150148687,0.161712563,0.041389142,0.429697739,0.494712294,0.290732415,0.222137226
1.829872458,1.570595863,0.136008874,0.085852324,0.043884279,0.525736634,0.40142303,0.326054378,0.122591749
1.737495492,1.579866623,0.150995079,0.131542642,0.089563398,0.405861268,0.495445464,0.306496979,0.133792828
1.932044161,1.375305305,0.157624507,0.096860147,0.057048094,0.497192503,0.412491745,0.269324677,0.206238449
0.949101976,2.073714045,0.176608192,0.068615332,0.088102201,0.408402905,0.530891814,0.301498457,0.154131992
1.989923555,1.228523218,0.172139505,0.124559655,0.082144081,0.416412283,0.480271206,0.296152073,0.193639276
1.570298802,1.666552851,0.1444053,0.083269874,0.116351429,0.452705785,0.434446053,0.316291084,0.192493634
1.685676831,1.404393386,0.181505407,0.103377274,0.021983651,0.484291976,0.458132802,0.279683598,0.219013844
1.622348891,1.65019684,0.16982753,0.074580418,0.128596478,0.386654132,0.519700576,0.305879932,0.187439419
2.33997463,1.181961213,0.140479699,0.125394844,0.095742858,0.455520099,0.444555389,0.306026555,0.177380773
1.529558421,1.635053725,0.146929956,0.233351976,0.010927557,0.428026312,0.462267748,0.312300027,0.175706856
1.702658208,1.467794592,0.175527766,0.038933881,0.194636536,0.371498436,0.479540744,0.36097344,0.149515077
1.889561545,1.441973279,0.15929116,0.073496567,0.131679409,0.427035287,0.448015402,0.316148669,0.18341113
1.450168956,1.6028628,0.172562522,0.06791153,0.075155029,0.449339389,0.491002058,0.299276313,0.210825679
1.841427171,1.321945817,0.191925424,0.054425855,0.041981375,0.483365402,0.444517013,0.319785397,0.131314843
1.925050551,1.46420496,0.141309238,0.144368099,0.101183165,0.405644878,0.466264683,0.251331111,0.247435211
1.745706403,1.436412997,0.16560204,0.104210136,0.08721415,0.46475581,0.362905085,0.386429621,0.127695337
1.405167564,1.868716489,0.129185572,0.145561335,0.100263027,0.433691391,0.435974244,0.347369097,0.156318117
1.349003061,1.895685468,0.138117666,0.112463773,0.138042396,0.386149412,0.475472156,0.356023807,0.1109302
1.663329705,1.581222706,0.153767431,0.113750582,0.025579474,0.500840185,0.430701072,0.323313394,0.131271733
0.645113311,2.858753478,0.124947365,0.088935613,0.055467117,0.462416476,0.481872382,0.347289177,0.150935763
1.251080426,2.000743919,0.132430781,0.128418648,0.158462744,0.385388069,0.460892601,0.339365748,0.137519857
2.314918277,1.193293122,0.153796937,0.121928262,0.057830693,0.482915984,0.409312895,0.313224737,0.201136164
1.507375256,1.524602548,0.187214913,0.068418691,0.126334958,0.376320173,0.567410258,0.241246424,0.232873474
2.447238768,1.206189344,0.125197079,0.210976111,0.056302138,0.448602267,0.368805858,0.386229865,0.143247929
1.592710493,1.582806019,0.170210252,0.109560169,0.057424651,0.459467561,0.401873806,0.312921952,0.217773882
1.651401499,1.542006102,0.152353859,0.11747561,0.020985831,0.487904057,0.50156723,0.270853384,0.199290417
1.559943082,1.559822798,0.158179762,0.116658868,0.078098339,0.430142648,0.497415189,0.27798618,0.187318205
1.549999779,1.775892153,0.133558983,0.138097931,0.10777544,0.417428112,0.484976034,0.287153463,0.220242509
1.622477595,1.432781219,0.172094784,0.106935548,0.067565994,0.459489785,0.428120205,0.288608332,0.207012044
1.499834016,1.591963342,0.163628924,0.155172952,0.077928333,0.412670799,0.426373293,0.315515792,0.190207542
1.416460582,1.728015033,0.151609183,0.08202099,0.094225483,0.46175229,0.464153766,0.27889751,0.20910674
1.849256631,1.439306102,0.164353715,0.081038964,0.043286292,0.4789699,0.456224839,0.283315824,0.209866908
1.814832209,1.491612281,0.145727844,0.103900388,0.072612115,0.489244101,0.422068883,0.297253408,0.190277001
2.273583226,1.302097978,0.117557578,0.271744065,0.011895478,0.444680754,0.462409523,0.314694992,0.111196151
1.985663911,1.325606095,0.158256736,0.093690699,0.131069683,0.368564296,0.59402739,0.285369621,0.19265096
1.385272742,1.601963945,0.173683612,0.060059946,0.054916475,0.531733796,0.355021612,0.360365719,0.161730522
2.052844082,1.271922694,0.169861704,0.06909067,0.054243565,0.479333448,0.430159835,0.321786734,0.195145532
1.754686546,1.38985159,0.164807968,0.037759695,0.120754452,0.462242376,0.47625541,0.329320578,0.166103912
1.481387078,1.719639422,0.1475436,0.122418268,0.131341218,0.378510531,0.527548358,0.291629088,0.194349354
1.413302554,1.786650426,0.17110713,0.061403567,0.089856341,0.445367221,0.471324461,0.290081303,0.224721182
1.795897183,1.379920784,0.161299073,0.094656839,0.018603055,0.534520133,0.409383098,0.333233593,0.097767979
1.905049777,1.425767385,0.16620317,0.109714547,0.059613422,0.421106006,0.469378263,0.329835127,0.166348313
1.769571788,1.592996945,0.133067923,0.142337574,0.073735366,0.463783565,0.424679507,0.311822859,0.172430806
1.376717802,1.923687974,0.137869868,0.09564757,0.09209311,0.437404729,0.507727483,0.292545888,0.164257882
1.567856228,1.759936458,0.136926132,0.121955624,0.024466657,0.483517656,0.411737693,0.345492773,0.228468103
1.887968299,1.473911382,0.120958219,0.111133913,0.097424368,0.487208397,0.438054597,0.340480398,0.134215506
1.438111357,1.690390765,0.160810711,0.051133499,0.054773208,0.513416511,0.472392149,0.274382074,0.154501346
1.28631932,1.706201264,0.169928405,0.126425138,0.089717444,0.435837342,0.466942681,0.300650638,0.113989769
1.319896146,1.862649153,0.144093166,0.091630643,0.121081309,0.408394593,0.539939087,0.280853219,0.138559152
1.689863976,1.562366641,0.15663684,0.080210123,0.03151566,0.502383937,0.457921732,0.29697051,0.189218856
1.690946289,1.545080524,0.148347409,0.086898955,0.156403394,0.398363684,0.535266583,0.249575551,0.186235107
2.209299011,1.139946294,0.164088775,0.107899983,0.017447246,0.464100276,0.489718961,0.35150561,0.107313873
1.551025527,1.517055207,0.166259649,0.081763536,0.161870089,0.364767878,0.570685058,0.237015061,0.220611562
1.85143485,1.552790144,0.138844939,0.173850256,0.03891521,0.453758543,0.405181888,0.354071267,0.201078791
2.495376226,1.150234904,0.136624575,0.051945763,0.170469586,0.462500466,0.393967761,0.342112157,0.163881886
1.838443987,1.470247947,0.147080438,0.111553468,0.049272311,0.469715748,0.476780508,0.252386125,0.229702173
1.778151689,1.547293438,0.136996885,0.169430174,0.047851583,0.489073482,0.402932118,0.308860589,0.192296052
2.041737228,1.397906954,0.155291932,0.032421739,0.153238854,0.421015615,0.519957037,0.268040372,0.19491817
1.974818566,1.192626419,0.170521863,0.095217467,0.060607956,0.441662905,0.525749404,0.288115435,0.219051181
2.256857849,1.266369259,0.153858809,0.097963634,0.052697163,0.456940721,0.433482908,0.334927317,0.155835284
1.170528558,1.772209635,0.167796296,0.123866396,0.036370521,0.458953055,0.499534675,0.287802486,0.120912251
1.627415802,1.593774293,0.153877306,0.093796213,0.021124961,0.508887527,0.462609495,0.294442658,0.172047689
1.269717699,1.778735812,0.16239215,0.131344894,0.02574501,0.442182002,0.536411685,0.297133863,0.153257827
1.264901515,1.855335743,0.145155902,0.140298009,0.091260688,0.4044445,0.450222687,0.37456265,0.142780451
1.615772265,1.707444326,0.155568073,0.110141727,0.065051906,0.442411847,0.443124161,0.296966071,0.223401101
1.75049562,1.356783406,0.168547806,0.085492521,0.05449621,0.478002245,0.488124038,0.30747414,0.14540418
1.85600719,1.396571551,0.165919982,0.08620427,0.09124755,0.421639823,0.447367462,0.372238815,0.150792274
1.578400648,1.593147434,0.152852413,0.181286764,0.118118125,0.304434483,0.649880106,0.305467688,0.137557671
1.777822497,1.508795392,0.166859249,0.058395501,0.084392278,0.426574336,0.554288822,0.277899158,0.22275208
1.843135071,1.400045033,0.150027731,0.174737648,0.070158849,0.41862263,0.478489209,0.307354446,0.174509391
1.588954339,1.627127636,0.160968257,0.095612704,0.04329585,0.524528379,0.381064391,0.313156452,0.191476167
1.012968316,2.202459078,0.124974018,0.143916853,0.107022442,0.407965009,0.535491423,0.282935832,0.176926514
1.491480901,1.563399433,0.15994881,0.048416342,0.190500905,0.416092999,0.46437641,0.310452542,0.163588754
1.334960837,1.809456733,0.153963576,0.083672438,0.029993622,0.507590217,0.467314888,0.297777459,0.154639927
1.780677792,1.593929657,0.146079535,0.155625029,0.032338244,0.429947651,0.489915168,0.326278375,0.144341451
1.866311204,1.438481242,0.154986869,0.082340074,0.142577918,0.417803608,0.451107126,0.316694207,0.150309938
1.419069666,1.679716706,0.160967547,0.11582473,0.043931696,0.439896343,0.50400786,0.334050888,0.096766983
1.848324704,1.442899985,0.15705777,0.106759536,0.025681603,0.471404541,0.478369946,0.314099789,0.108067314
1.05594476,2.119867142,0.150933176,0.122815883,0.123419564,0.404534099,0.392889381,0.372880673,0.164721293
0.704796352,2.331791373,0.149728345,0.082786137,0.072308147,0.483267091,0.445052745,0.361001412,0.066790587
1.195885576,2.029493205,0.137907492,0.0858106,0.044898892,0.5329232,0.383376074,0.29548337,0.207788089
1.712533876,1.420624393,0.178180253,0.108104758,0.073924566,0.453558797,0.4357962,0.298336391,0.191892252
2.161942865,1.217036901,0.155334706,0.192833976,0.037927904,0.403291769,0.5177264,0.310604426,0.104363864
1.714273249,1.514708514,0.148361963,0.140022451,0.130259438,0.366100168,0.510002734,0.280629302,0.250408122
1.473162389,1.756438044,0.154190423,0.07500422,0.040266514,0.499468889,0.436725112,0.309801203,0.120802984
1.918809722,1.251873377,0.189649178,0.111292033,0.097579217,0.34458117,0.583770882,0.297614607,0.16644493
1.45830333,1.931022531,0.121948824,0.141892727,0.111511107,0.392371254,0.574071861,0.282954992,0.148548534
1.85501269,1.435218126,0.169002417,0.078223336,0.027115829,0.453871355,0.543384698,0.304065694,0.1826313
1.517848165,1.934002257,0.112683364,0.122393216,0.079840395,0.475171886,0.456606972,0.31103712,0.201462117
1.394155853,1.880521952,0.145563021,0.09481351,0.134094677,0.419027459,0.420995204,0.308156106,0.218125917
2.102027776,1.274575692,0.141868569,0.204992724,0.053408084,0.392745081,0.548487508,0.290186559,0.200120797
1.83337097,1.589880078,0.126218197,0.099701578,0.018550889,0.535924584,0.454518695,0.313794757,0.143125022
1.400887796,1.797431035,0.1520557,0.099147103,0.034446732,0.458636205,0.566267294,0.269540583,0.179749504
2.598312718,1.045802577,0.137722417,0.11895816,0.140371936,0.408258294,0.51837349,0.269345138,0.181370251
1.275315748,1.99428467,0.12320463,0.235494195,0.063791915,0.380791171,0.533494958,0.30588598,0.148890521
1.80732381,1.455595541,0.145635198,0.116809779,0.136242944,0.398923398,0.479193332,0.329136337,0.167101494
2.260752737,1.183910704,0.13980272,0.129092932,0.176378175,0.377929345,0.47161822,0.318024286,0.149520635
1.644694989,1.475405463,0.162990472,0.094751855,0.157901216,0.359090422,0.578078003,0.254490613,0.198996505
1.623973562,1.571997703,0.160929236,0.090101389,0.053382022,0.442727343,0.519823789,0.27151218,0.195684972
1.585656803,1.378715352,0.181887004,0.100281776,0.025101759,0.486613612,0.509948073,0.255140711,0.1931484
1.633448659,1.535853905,0.157785156,0.109909559,0.088815564,0.438794835,0.477131143,0.313292699,0.173076882
1.988610564,1.32443604,0.15108144,0.127998217,0.02239639,0.514376118,0.366946331,0.359620733,0.139848972
2.015770191,1.405591253,0.126133915,0.132655807,0.040303768,0.504919347,0.416071273,0.304740843,0.228710049
